gameId,season,seasonLabel,seasonType,startDate,startTimeTbd,teamId,team,conference,opponentId,opponent,opponentConference,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,teamStats_fieldGoals_pct,teamStats_fieldGoals_attempted,teamStats_fieldGoals_made,teamStats_twoPointFieldGoals_pct,teamStats_twoPointFieldGoals_attempted,teamStats_twoPointFieldGoals_made,teamStats_threePointFieldGoals_pct,teamStats_threePointFieldGoals_attempted,teamStats_threePointFieldGoals_made,teamStats_freeThrows_pct,teamStats_freeThrows_attempted,teamStats_freeThrows_made,teamStats_rebounds_total,teamStats_rebounds_defensive,teamStats_rebounds_offensive,teamStats_turnovers_teamTotal,teamStats_turnovers_total,teamStats_fouls_flagrant,teamStats_fouls_technical,teamStats_fouls_total,teamStats_points_fastBreak,teamStats_points_offTurnovers,teamStats_points_inPaint,teamStats_points_byPeriod_0,teamStats_points_byPeriod_1,teamStats_points_largestLead,teamStats_points_total,teamStats_fourFactors_freeThrowRate,teamStats_fourFactors_offensiveReboundPct,teamStats_fourFactors_turnoverRatio,teamStats_fourFactors_effectiveFieldGoalPct,teamStats_assists,teamStats_blocks,teamStats_steals,teamStats_possessions,teamStats_rating,teamStats_trueShooting,teamStats_gameScore,opponentStats_fieldGoals_pct,opponentStats_fieldGoals_attempted,opponentStats_fieldGoals_made,opponentStats_twoPointFieldGoals_pct,opponentStats_twoPointFieldGoals_attempted,opponentStats_twoPointFieldGoals_made,opponentStats_threePointFieldGoals_pct,opponentStats_threePointFieldGoals_attempted,opponentStats_threePointFieldGoals_made,opponentStats_freeThrows_pct,opponentStats_freeThrows_attempted,opponentStats_freeThrows_made,opponentStats_rebounds_total,opponentStats_rebounds_defensive,opponentStats_rebounds_offensive,opponentStats_turnovers_teamTotal,opponentStats_turnovers_total,opponentStats_fouls_flagrant,opponentStats_fouls_technical,opponentStats_fouls_total,opponentStats_points_fastBreak,opponentStats_points_offTurnovers,opponentStats_points_inPaint,opponentStats_points_byPeriod_0,opponentStats_points_byPeriod_1,opponentStats_points_largestLead,opponentStats_points_total,opponentStats_fourFactors_freeThrowRate,opponentStats_fourFactors_offensiveReboundPct,opponentStats_fourFactors_turnoverRatio,opponentStats_fourFactors_effectiveFieldGoalPct,opponentStats_assists,opponentStats_blocks,opponentStats_steals,opponentStats_possessions,opponentStats_rating,opponentStats_trueShooting,opponentStats_gameScore,tournament,teamSeed,opponentSeed,teamStats_points_byPeriod_2,opponentStats_points_byPeriod_2,teamStats_points_byPeriod_3,teamStats_points_byPeriod_4,teamStats_points_byPeriod_5,opponentStats_points_byPeriod_3,opponentStats_points_byPeriod_4,opponentStats_points_byPeriod_5
24804,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,49,Chattanooga,SoCon,1137,Lander,,False,True,False,STD,,40,76.5,48.1,77,37,48.0,50,24,48.1,27,13,63.2,19,12,52,32,20,0,11,0,0,12,6,27,40,50,49,38.0,99,24.7,38.5,14.5,56.5,15,2,9,76.0,130.3,58.0,85.8,40.0,60,24,50.0,36,18,25.0,24,6,64.3,14,9,28,22,6,0,17,0,0,14,5,7,26,31,32,0.0,63,23.3,21.4,22.1,45.0,10,7,6,77.0,81.8,47.6,34.699999999999996,,,,,,,,,,,
24804,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,1137,Lander,,49,Chattanooga,SoCon,False,False,False,STD,,40,76.5,40.0,60,24,50.0,36,18,25.0,24,6,64.3,14,9,28,22,6,0,17,0,0,14,5,7,26,31,32,0.0,63,23.3,21.4,22.1,45.0,10,7,6,77.0,81.8,47.6,34.699999999999996,48.1,77,37,48.0,50,24,48.1,27,13,63.2,19,12,52,32,20,0,11,0,0,12,6,27,40,50,49,38.0,99,24.7,38.5,14.5,56.5,15,2,9,76.0,130.3,58.0,85.8,,,,,,,,,,,
24805,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,268,South Carolina Upstate,Big South,691,Southern Wesleyan,,False,True,False,STD,,40,72.0,46.8,62,29,57.9,38,22,29.2,24,7,58.3,12,7,29,22,7,0,11,0,0,20,11,17,34,30,42,6.0,72,19.4,24.1,15.3,52.4,14,2,7,72.0,100.0,53.5,48.900000000000006,46.3,54,25,53.8,26,14,39.3,28,11,70.0,30,21,41,29,12,0,18,0,2,12,13,8,26,39,43,17.0,82,55.6,29.3,25.0,56.5,16,0,4,72.0,113.9,61.0,60.10000000000001,,,,,,,,,,,
24805,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,691,Southern Wesleyan,,268,South Carolina Upstate,Big South,False,False,False,STD,,40,72.0,46.3,54,25,53.8,26,14,39.3,28,11,70.0,30,21,41,29,12,0,18,0,2,12,13,8,26,39,43,17.0,82,55.6,29.3,25.0,56.5,16,0,4,72.0,113.9,61.0,60.10000000000001,46.8,62,29,57.9,38,22,29.2,24,7,58.3,12,7,29,22,7,0,11,0,0,20,11,17,34,30,42,6.0,72,19.4,24.1,15.3,52.4,14,2,7,72.0,100.0,53.5,48.900000000000006,,,,,,,,,,,
24806,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,267,South Carolina State,MEAC,9,App State,Sun Belt,False,True,False,STD,,40,,30.0,80,24,35.4,48,17,21.9,32,7,54.5,11,6,34,20,14,0,9,0,0,14,0,0,0,20,41,0.0,61,13.8,41.2,,34.4,12,0,13,,,36.0,35.19999999999999,51.6,62,32,71.4,35,25,25.9,27,7,76.9,13,10,59,46,13,0,23,0,0,13,0,0,0,47,34,32.0,81,21.0,22.0,,57.3,15,3,6,,,59.8,62.499999999999986,,,,,,,,,,,
24806,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,9,App State,Sun Belt,267,South Carolina State,MEAC,False,False,False,STD,,40,,51.6,62,32,71.4,35,25,25.9,27,7,76.9,13,10,59,46,13,0,23,0,0,13,0,0,0,47,34,32.0,81,21.0,22.0,,57.3,15,3,6,,,59.8,62.499999999999986,30.0,80,24,35.4,48,17,21.9,32,7,54.5,11,6,34,20,14,0,9,0,0,14,0,0,0,20,41,0.0,61,13.8,41.2,,34.4,12,0,13,,,36.0,35.19999999999999,,,,,,,,,,,
24807,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,160,Maryland,Big Ten,219,Old Dominion,Sun Belt,False,True,False,STD,,40,67.5,47.6,63,30,50.0,40,20,43.5,23,10,83.3,18,15,41,31,10,0,9,0,0,17,6,14,36,42,43,28.0,85,28.6,24.4,13.2,55.6,13,3,3,68.0,125.0,59.9,66.39999999999999,37.9,66,25,57.6,33,19,18.2,33,6,68.8,16,11,38,24,14,1,11,0,0,21,8,10,34,29,38,2.0,67,24.2,36.8,16.4,42.4,8,1,5,67.0,100.0,45.9,37.7,,,,,,,,,,,
24807,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,160,Maryland,Big Ten,219,Old Dominion,CUSA,False,True,False,STD,,40,67.5,47.6,63,30,50.0,40,20,43.5,23,10,83.3,18,15,41,31,10,0,9,0,0,17,6,14,36,42,43,28.0,85,28.6,24.4,13.2,55.6,13,3,3,68.0,125.0,59.9,66.39999999999999,37.9,66,25,57.6,33,19,18.2,33,6,68.8,16,11,38,24,14,1,11,0,0,21,8,10,34,29,38,2.0,67,24.2,36.8,16.4,42.4,8,1,5,67.0,100.0,45.9,37.7,,,,,,,,,,,
24807,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,219,Old Dominion,Sun Belt,160,Maryland,Big Ten,False,False,False,STD,,40,67.5,37.9,66,25,57.6,33,19,18.2,33,6,68.8,16,11,38,24,14,1,11,0,0,21,8,10,34,29,38,2.0,67,24.2,36.8,16.4,42.4,8,1,5,67.0,100.0,45.9,37.7,47.6,63,30,50.0,40,20,43.5,23,10,83.3,18,15,41,31,10,0,9,0,0,17,6,14,36,42,43,28.0,85,28.6,24.4,13.2,55.6,13,3,3,68.0,125.0,59.9,66.39999999999999,,,,,,,,,,,
24807,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,219,Old Dominion,CUSA,160,Maryland,Big Ten,False,False,False,STD,,40,67.5,37.9,66,25,57.6,33,19,18.2,33,6,68.8,16,11,38,24,14,1,11,0,0,21,8,10,34,29,38,2.0,67,24.2,36.8,16.4,42.4,8,1,5,67.0,100.0,45.9,37.7,47.6,63,30,50.0,40,20,43.5,23,10,83.3,18,15,41,31,10,0,9,0,0,17,6,14,36,42,43,28.0,85,28.6,24.4,13.2,55.6,13,3,3,68.0,125.0,59.9,66.39999999999999,,,,,,,,,,,
24811,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,70,Drake,MVC,132,Kansas State,Big 12,False,False,False,STD,Little Apple Classic,40,64.5,48.3,60,29,59.5,37,22,30.4,23,7,83.3,18,15,32,20,12,1,8,0,0,15,0,19,0,38,42,12.0,80,30.0,37.5,12.3,54.2,17,4,9,65.0,123.1,58.9,72.49999999999999,44.6,56,25,50.0,34,17,36.4,22,8,60.0,20,12,36,21,15,0,14,0,0,17,0,8,0,36,34,6.0,70,35.7,41.7,21.9,51.8,12,3,3,64.0,109.4,54.0,47.099999999999994,,,,,,,,,,,
24780,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,198,North Carolina A&T,MEAC,118,Illinois,Big Ten,False,False,False,STD,,40,81.0,34.4,64,22,37.8,45,17,26.3,19,5,52.4,21,11,18,13,5,0,12,0,0,21,9,16,24,19,41,2.0,60,32.8,27.8,14.8,38.3,10,0,9,81.0,74.1,41.0,23.0,58.7,75,44,61.4,44,27,54.8,31,17,70.8,24,17,62,42,20,0,15,0,0,18,37,22,52,58,64,66.0,122,32.0,32.3,18.5,70.0,31,4,5,81.0,150.6,71.3,118.20000000000002,,,,,,,,,,,
24811,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,132,Kansas State,Big 12,70,Drake,MVC,False,True,False,STD,Little Apple Classic,40,64.5,44.6,56,25,50.0,34,17,36.4,22,8,60.0,20,12,36,21,15,0,14,0,0,17,0,8,0,36,34,6.0,70,35.7,41.7,21.9,51.8,12,3,3,64.0,109.4,54.0,47.099999999999994,48.3,60,29,59.5,37,22,30.4,23,7,83.3,18,15,32,20,12,1,8,0,0,15,0,19,0,38,42,12.0,80,30.0,37.5,12.3,54.2,17,4,9,65.0,123.1,58.9,72.49999999999999,,,,,,,,,,,
24810,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,253,Saint Mary's,WCC,163,Memphis,American,True,False,False,TRNMNT,Bad Boy Mowers Crossover Classic,40,71.5,33.9,59,20,46.3,41,19,5.6,18,1,75.0,20,15,38,30,8,1,13,0,0,13,4,10,32,26,30,0.0,56,33.9,21.1,18.1,34.7,10,2,2,72.0,77.8,41.3,27.5,43.3,67,29,43.1,51,22,43.8,16,7,61.5,13,8,41,31,10,0,10,0,0,18,16,17,40,43,30,21.0,73,19.4,24.4,14.1,48.5,10,7,7,71.0,102.8,50.2,53.7,,,,,,,,,,,
24810,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,163,Memphis,American,253,Saint Mary's,WCC,True,True,False,TRNMNT,Bad Boy Mowers Crossover Classic,40,71.5,43.3,67,29,43.1,51,22,43.8,16,7,61.5,13,8,41,31,10,0,10,0,0,18,16,17,40,43,30,21.0,73,19.4,24.4,14.1,48.5,10,7,7,71.0,102.8,50.2,53.7,33.9,59,20,46.3,41,19,5.6,18,1,75.0,20,15,38,30,8,1,13,0,0,13,4,10,32,26,30,0.0,56,33.9,21.1,18.1,34.7,10,2,2,72.0,77.8,41.3,27.5,,,,,,,,,,,
24809,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,83,Fairfield,MAAC,235,Providence,Big East,False,False,False,STD,,40,70.5,37.3,51,19,47.2,36,17,13.3,15,2,66.7,24,16,30,23,7,1,15,0,0,22,7,7,32,29,27,5.0,56,47.1,23.3,21.4,39.2,6,2,3,70.0,80.0,45.5,21.299999999999997,48.6,70,34,50.0,54,27,43.8,16,7,75.9,29,22,44,27,17,0,7,0,0,23,0,21,0,41,56,41.0,97,41.4,38.6,9.9,53.6,21,3,7,71.0,136.6,58.6,86.39999999999998,,,,,,,,,,,
24787,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,216,Ohio State,Big Ten,119,Illinois State,MVC,False,True,False,STD,,40,74.0,48.4,64,31,54.3,46,25,33.3,18,6,72.2,36,26,43,29,14,0,10,0,0,16,9,17,50,42,52,37.0,94,56.3,32.6,13.5,53.1,17,3,8,74.0,127.0,58.9,81.69999999999999,38.6,57,22,35.1,37,13,45.0,20,9,73.7,19,14,33,25,8,0,16,0,2,26,7,20,14,25,42,0.0,67,33.3,24.2,21.6,46.5,12,5,2,74.0,90.5,51.3,34.5,,,,,,,,,,,
24787,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,119,Illinois State,MVC,216,Ohio State,Big Ten,False,False,False,STD,,40,74.0,38.6,57,22,35.1,37,13,45.0,20,9,73.7,19,14,33,25,8,0,16,0,2,26,7,20,14,25,42,0.0,67,33.3,24.2,21.6,46.5,12,5,2,74.0,90.5,51.3,34.5,48.4,64,31,54.3,46,25,33.3,18,6,72.2,36,26,43,29,14,0,10,0,0,16,9,17,50,42,52,37.0,94,56.3,32.6,13.5,53.1,17,3,8,74.0,127.0,58.9,81.69999999999999,,,,,,,,,,,
24809,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,235,Providence,Big East,83,Fairfield,MAAC,False,True,False,STD,,40,70.5,48.6,70,34,50.0,54,27,43.8,16,7,75.9,29,22,44,27,17,0,7,0,0,23,0,21,0,41,56,41.0,97,41.4,38.6,9.9,53.6,21,3,7,71.0,136.6,58.6,86.39999999999998,37.3,51,19,47.2,36,17,13.3,15,2,66.7,24,16,30,23,7,1,15,0,0,22,7,7,32,29,27,5.0,56,47.1,23.3,21.4,39.2,6,2,3,70.0,80.0,45.5,21.299999999999997,,,,,,,,,,,
24780,2021,20202021,regular,2020-11-26 00:00:00+00:00,False,118,Illinois,Big Ten,198,North Carolina A&T,MEAC,False,True,False,STD,,40,81.0,58.7,75,44,61.4,44,27,54.8,31,17,70.8,24,17,62,42,20,0,15,0,0,18,37,22,52,58,64,66.0,122,32.0,32.3,18.5,70.0,31,4,5,81.0,150.6,71.3,118.20000000000002,34.4,64,22,37.8,45,17,26.3,19,5,52.4,21,11,18,13,5,0,12,0,0,21,9,16,24,19,41,2.0,60,32.8,27.8,14.8,38.3,10,0,9,81.0,74.1,41.0,23.0,,,,,,,,,,,
24813,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,299,The Citadel,SoCon,503,Piedmont,,False,True,False,STD,,40,77.0,46.3,67,31,46.4,28,13,46.2,39,18,60.0,15,9,44,27,17,0,20,0,0,17,4,15,14,39,50,27.0,89,22.4,38.6,26.0,59.7,16,7,10,77.0,115.6,60.5,71.4,34.8,66,23,33.3,48,16,38.9,18,7,52.4,21,11,27,17,10,0,16,0,0,16,4,14,26,31,33,0.0,64,31.8,37.0,20.8,40.2,9,3,9,77.0,83.1,42.5,30.10000000000001,,,,,,,,,,,
24812,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,202,North Dakota State,Summit,189,Nevada,Mountain West,True,True,False,TRNMNT,Golden Window Classic,40,66.0,29.1,55,16,29.4,34,10,28.6,21,6,71.4,14,10,40,32,8,0,16,0,0,17,4,8,16,20,28,0.0,48,25.5,20.0,24.2,34.5,9,3,5,66.0,72.7,39.2,20.099999999999994,38.3,60,23,34.9,43,15,47.1,17,8,61.5,13,8,38,31,7,0,10,0,0,12,10,17,24,29,33,14.0,62,21.7,18.4,15.2,45.0,13,4,8,66.0,93.9,47.2,46.5,,,,,,,,,,,
24784,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,139,Lamar,Southland,113,Houston,American,False,False,False,STD,,40,71.5,30.0,50,15,37.8,37,14,7.7,13,1,63.6,22,14,34,24,10,0,22,0,0,19,11,8,20,15,30,0.0,45,44.0,29.4,30.6,31.0,8,0,3,72.0,62.5,37.7,6.0,41.7,72,30,43.6,39,17,39.4,33,13,76.2,21,16,49,30,19,0,9,0,0,18,19,25,28,35,54,44.0,89,29.2,38.8,12.7,50.7,16,8,11,71.0,125.4,54.8,82.5,,,,,,,,,,,
24814,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,29,Bradley,MVC,300,Toledo,MAC,True,False,False,TRNMNT,Xavier Invitational,40,65.5,40.7,59,24,50.0,38,19,23.8,21,5,80.0,10,8,43,31,12,0,15,0,0,14,0,8,0,20,41,8.0,61,16.9,27.9,22.7,44.9,12,6,1,66.0,92.4,48.1,39.19999999999998,33.3,66,22,29.7,37,11,37.9,29,11,50.0,8,4,40,25,15,2,9,0,0,11,0,19,0,28,31,10.0,59,12.1,37.5,13.8,41.7,13,2,6,65.0,90.8,42.4,41.1,,,,,,,,,,,
24784,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,113,Houston,American,139,Lamar,Southland,False,True,False,STD,,40,71.5,41.7,72,30,43.6,39,17,39.4,33,13,76.2,21,16,49,30,19,0,9,0,0,18,19,25,28,35,54,44.0,89,29.2,38.8,12.7,50.7,16,8,11,71.0,125.4,54.8,82.5,30.0,50,15,37.8,37,14,7.7,13,1,63.6,22,14,34,24,10,0,22,0,0,19,11,8,20,15,30,0.0,45,44.0,29.4,30.6,31.0,8,0,3,72.0,62.5,37.7,6.0,,,,,,,,,,,
24814,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,300,Toledo,MAC,29,Bradley,MVC,True,True,False,TRNMNT,Xavier Invitational,40,65.5,33.3,66,22,29.7,37,11,37.9,29,11,50.0,8,4,40,25,15,2,9,0,0,11,0,19,0,28,31,10.0,59,12.1,37.5,13.8,41.7,13,2,6,65.0,90.8,42.4,41.1,40.7,59,24,50.0,38,19,23.8,21,5,80.0,10,8,43,31,12,0,15,0,0,14,0,8,0,20,41,8.0,61,16.9,27.9,22.7,44.9,12,6,1,66.0,92.4,48.1,39.19999999999998,,,,,,,,,,,
24813,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,503,Piedmont,,299,The Citadel,SoCon,False,False,False,STD,,40,77.0,34.8,66,23,33.3,48,16,38.9,18,7,52.4,21,11,27,17,10,0,16,0,0,16,4,14,26,31,33,0.0,64,31.8,37.0,20.8,40.2,9,3,9,77.0,83.1,42.5,30.10000000000001,46.3,67,31,46.4,28,13,46.2,39,18,60.0,15,9,44,27,17,0,20,0,0,17,4,15,14,39,50,27.0,89,22.4,38.6,26.0,59.7,16,7,10,77.0,115.6,60.5,71.4,,,,,,,,,,,
24812,2021,20202021,regular,2020-11-26 01:00:00+00:00,False,189,Nevada,Mountain West,202,North Dakota State,Summit,True,False,False,TRNMNT,Golden Window Classic,40,66.0,38.3,60,23,34.9,43,15,47.1,17,8,61.5,13,8,38,31,7,0,10,0,0,12,10,17,24,29,33,14.0,62,21.7,18.4,15.2,45.0,13,4,8,66.0,93.9,47.2,46.5,29.1,55,16,29.4,34,10,28.6,21,6,71.4,14,10,40,32,8,0,16,0,0,17,4,8,16,20,28,0.0,48,25.5,20.0,24.2,34.5,9,3,5,66.0,72.7,39.2,20.099999999999994,,,,,,,,,,,
24815,2021,20202021,regular,2020-11-26 01:30:00+00:00,False,305,UAB,CUSA,7,Alcorn State,SWAC,False,True,False,STD,,40,76.0,53.4,58,31,58.1,43,25,40.0,15,6,79.5,39,31,41,31,10,0,11,0,0,16,29,27,42,50,49,51.0,99,67.2,24.4,14.5,58.6,11,10,13,76.0,130.3,65.9,94.2,30.2,63,19,34.0,47,16,18.8,16,3,75.0,12,9,37,21,16,3,24,0,0,23,2,7,28,27,23,1.0,50,19.0,43.2,31.6,32.5,2,0,2,76.0,65.8,36.6,7.105427357601002e-15,,,,,,,,,,,
24815,2021,20202021,regular,2020-11-26 01:30:00+00:00,False,7,Alcorn State,SWAC,305,UAB,CUSA,False,False,False,STD,,40,76.0,30.2,63,19,34.0,47,16,18.8,16,3,75.0,12,9,37,21,16,3,24,0,0,23,2,7,28,27,23,1.0,50,19.0,43.2,31.6,32.5,2,0,2,76.0,65.8,36.6,7.105427357601002e-15,53.4,58,31,58.1,43,25,40.0,15,6,79.5,39,31,41,31,10,0,11,0,0,16,29,27,42,50,49,51.0,99,67.2,24.4,14.5,58.6,11,10,13,76.0,130.3,65.9,94.2,,,,,,,,,,,
24789,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,170,Michigan,Big Ten,28,Bowling Green,MAC,False,True,False,STD,,40,73.0,54.1,61,33,67.6,34,23,37.0,27,10,76.9,26,20,44,34,10,0,10,0,0,16,9,10,42,43,53,19.0,96,42.6,22.7,13.7,62.3,23,3,3,73.0,131.5,66.3,86.09999999999998,37.1,70,26,34.1,41,14,41.4,29,12,81.8,22,18,34,22,12,0,6,0,0,24,7,12,26,36,46,0.0,82,31.4,35.3,8.2,45.7,12,0,3,73.0,112.3,51.5,52.6,,,,,,,,,,,
24819,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,124,Iowa,Big Ten,199,North Carolina Central,MEAC,False,True,False,STD,,40,69.5,48.5,66,32,61.1,36,22,33.3,30,10,79.3,29,23,44,24,20,0,9,0,0,16,0,0,38,44,53,33.0,97,43.9,45.5,12.9,56.1,20,7,9,70.0,138.6,61.6,94.9,42.1,57,24,47.4,38,18,31.6,19,6,76.5,17,13,28,17,11,0,15,0,0,24,0,0,30,29,38,4.0,67,29.8,39.3,21.7,47.4,13,2,4,69.0,97.1,52.0,37.8,,,,,,,,,,,
24823,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,324,UT Arlington,WAC,218,Oklahoma State,Big 12,False,True,False,STD,,40,77.0,38.0,71,27,48.9,45,22,19.2,26,5,50.0,18,9,33,26,7,0,5,0,0,21,13,29,26,27,41,6.0,68,25.4,21.2,6.5,41.5,12,0,12,77.0,88.3,43.1,45.199999999999996,45.8,59,27,58.8,34,20,28.0,25,7,51.9,27,14,54,40,14,0,18,0,0,17,13,2,36,32,43,11.0,75,45.8,25.9,23.4,51.7,13,0,1,77.0,97.4,52.9,46.39999999999999,,,,,,,,,,,
24823,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,324,UT Arlington,Sun Belt,218,Oklahoma State,Big 12,False,True,False,STD,,40,77.0,38.0,71,27,48.9,45,22,19.2,26,5,50.0,18,9,33,26,7,0,5,0,0,21,13,29,26,27,41,6.0,68,25.4,21.2,6.5,41.5,12,0,12,77.0,88.3,43.1,45.199999999999996,45.8,59,27,58.8,34,20,28.0,25,7,51.9,27,14,54,40,14,0,18,0,0,17,13,2,36,32,43,11.0,75,45.8,25.9,23.4,51.7,13,0,1,77.0,97.4,52.9,46.39999999999999,,,,,,,,,,,
24823,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,218,Oklahoma State,Big 12,324,UT Arlington,WAC,False,False,False,STD,,40,77.0,45.8,59,27,58.8,34,20,28.0,25,7,51.9,27,14,54,40,14,0,18,0,0,17,13,2,36,32,43,11.0,75,45.8,25.9,23.4,51.7,13,0,1,77.0,97.4,52.9,46.39999999999999,38.0,71,27,48.9,45,22,19.2,26,5,50.0,18,9,33,26,7,0,5,0,0,21,13,29,26,27,41,6.0,68,25.4,21.2,6.5,41.5,12,0,12,77.0,88.3,43.1,45.199999999999996,,,,,,,,,,,
24823,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,218,Oklahoma State,Big 12,324,UT Arlington,Sun Belt,False,False,False,STD,,40,77.0,45.8,59,27,58.8,34,20,28.0,25,7,51.9,27,14,54,40,14,0,18,0,0,17,13,2,36,32,43,11.0,75,45.8,25.9,23.4,51.7,13,0,1,77.0,97.4,52.9,46.39999999999999,38.0,71,27,48.9,45,22,19.2,26,5,50.0,18,9,33,26,7,0,5,0,0,21,13,29,26,27,41,6.0,68,25.4,21.2,6.5,41.5,12,0,12,77.0,88.3,43.1,45.199999999999996,,,,,,,,,,,
24824,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,150,Louisville,ACC,82,Evansville,MVC,False,True,False,TRNMNT,Wade Houston Tipoff Classic,40,63.5,58.5,53,31,67.6,37,25,37.5,16,6,68.8,16,11,46,37,9,0,12,0,0,20,0,14,48,36,43,37.0,79,30.2,19.6,19.0,64.2,19,3,2,63.0,125.4,65.8,67.1,29.8,47,14,38.1,21,8,23.1,26,6,47.6,21,10,18,15,3,1,10,0,0,16,2,10,16,16,28,0.0,44,44.7,16.7,15.6,36.2,6,0,3,64.0,68.8,39.1,9.700000000000003,,,,,,,,,,,
24824,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,82,Evansville,MVC,150,Louisville,ACC,False,False,False,TRNMNT,Wade Houston Tipoff Classic,40,63.5,29.8,47,14,38.1,21,8,23.1,26,6,47.6,21,10,18,15,3,1,10,0,0,16,2,10,16,16,28,0.0,44,44.7,16.7,15.6,36.2,6,0,3,64.0,68.8,39.1,9.700000000000003,58.5,53,31,67.6,37,25,37.5,16,6,68.8,16,11,46,37,9,0,12,0,0,20,0,14,48,36,43,37.0,79,30.2,19.6,19.0,64.2,19,3,2,63.0,125.4,65.8,67.1,,,,,,,,,,,
24825,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,133,Kennesaw State,ASUN,1138,Carver College,,False,True,False,STD,,40,,52.3,65,34,69.4,36,25,31.0,29,9,62.5,16,10,50,40,10,0,13,0,0,13,0,0,0,39,48,,87,24.6,20.0,,59.2,14,6,10,,,60.4,77.49999999999999,26.2,61,16,28.6,42,12,21.1,19,4,57.1,7,4,32,24,8,0,20,0,0,12,0,0,0,17,23,,40,11.5,25.0,,29.5,5,1,8,,,31.2,2.6999999999999993,,,,,,,,,,,
24825,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,1138,Carver College,,133,Kennesaw State,ASUN,False,False,False,STD,,40,,26.2,61,16,28.6,42,12,21.1,19,4,57.1,7,4,32,24,8,0,20,0,0,12,0,0,0,17,23,,40,11.5,25.0,,29.5,5,1,8,,,31.2,2.6999999999999993,52.3,65,34,69.4,36,25,31.0,29,9,62.5,16,10,50,40,10,0,13,0,0,13,0,0,0,39,48,,87,24.6,20.0,,59.2,14,6,10,,,60.4,77.49999999999999,,,,,,,,,,,
24816,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,1079,Culver-Stockton,,130,Kansas City,Summit,False,False,False,STD,,40,68.5,25.0,36,9,35.3,17,6,15.8,19,3,63.6,22,14,17,14,3,2,24,0,0,14,0,5,0,15,20,0.0,35,61.1,17.6,35.3,29.2,5,1,1,68.0,51.5,38.3,-7.899999999999999,67.7,65,44,81.4,43,35,40.9,22,9,66.7,12,8,35,28,7,1,5,0,0,19,0,35,0,57,48,70.0,105,18.5,20.0,7.2,74.6,30,1,15,69.0,152.2,74.7,112.90000000000002,,,,,,,,,,,
24817,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,318,UMass Lowell,Am. East,259,San Francisco,WCC,True,True,False,TRNMNT,Bubbleville,40,,52.4,42,22,56.7,30,17,41.7,12,5,65.9,41,27,39,29,10,0,19,0,1,22,0,0,0,24,52,,76,97.6,25.6,,58.3,14,3,5,,,63.3,54.599999999999994,37.7,61,23,51.4,35,18,19.2,26,5,81.0,21,17,27,15,12,0,15,0,0,31,0,0,0,30,38,,68,34.4,44.4,,41.8,6,2,6,,,48.4,30.0,,,,,,,,,,,
24817,2021,20202021,regular,2020-11-26 02:00:00+00:00,False,259,San Francisco,WCC,318,UMass Lowell,Am. East,True,False,False,TRNMNT,Bubbleville,40,,37.7,61,23,51.4,35,18,19.2,26,5,81.0,21,17,27,15,12,0,15,0,0,31,0,0,0,30,38,,68,34.4,44.4,,41.8,6,2,6,,,48.4,30.0,52.4,42,22,56.7,30,17,41.7,12,5,65.9,41,27,39,29,10,0,19,0,1,22,0,0,0,24,52,,76,97.6,25.6,,58.3,14,3,5,,,63.3,54.599999999999994,,,,,,,,,,,
